ros_time_s,Lecturas_ValidasRojo
1762170909.7904,0.0000
1762170909.9465,0.0000
1762170910.1181,0.0000
1762170910.2732,0.0000
1762170910.4278,0.0000
1762170910.6043,0.0000
1762170910.7594,0.0000
1762170910.9136,0.0000
1762170911.0984,0.0000
1762170911.2515,0.0000
1762170911.4301,0.0000
1762170911.5909,0.0000
1762170911.7433,0.0000
1762170911.8975,0.0000
1762170912.0712,0.0000
1762170912.2437,0.0000
1762170912.3974,0.0000
1762170912.5564,0.0000
1762170912.7359,0.0000
1762170912.8914,0.0000
1762170913.0650,0.0000
1762170913.2203,0.0000
1762170913.3755,0.0000
1762170913.5524,0.0000
1762170913.7131,0.0000
1762170913.8679,0.0000
1762170914.0472,0.0000
1762170914.2009,0.0000
1762170914.3799,0.0000
1762170914.5350,0.0000
1762170914.6894,0.0000
1762170914.8665,0.0000
1762170915.0207,0.0000
1762170915.1878,0.0000
1762170915.3423,0.0000
1762170915.5204,0.0000
1762170915.6771,0.0000
1762170915.8468,0.0000
1762170916.0009,0.0000
1762170916.1786,0.0000
1762170916.3339,0.0000
1762170916.4874,0.0000
1762170916.6629,0.0000
1762170916.8199,0.0000
1762170916.9761,0.0000
1762170917.1362,0.0000
1762170917.3142,0.0000
1762170917.4826,0.0000
1762170917.6424,0.0000
1762170917.7971,0.0000
1762170917.9694,0.0000
1762170918.1253,0.0000
1762170918.3021,0.0000
1762170918.4554,0.0000
1762170918.6086,0.0000
1762170918.7831,0.0000
1762170918.9422,0.0000
1762170919.1087,0.0000
1762170919.2678,0.0000
1762170919.4481,0.0000
1762170919.6004,0.0000
1762170919.7533,0.0000
1762170919.9348,0.0000
1762170920.0875,0.0000
1762170920.2524,0.0000
1762170920.4171,0.0000
1762170920.5849,0.0000
1762170920.7482,0.0000
1762170920.9106,0.0000
1762170921.0658,0.0000
1762170921.2335,0.0000
1762170921.4113,0.0000
1762170921.5666,0.0000
1762170921.7199,0.0000
1762170921.8773,0.0000
1762170922.0545,1.0000
1762170922.2074,1.0000
1762170922.3875,0.0000
1762170922.5414,1.0000
1762170922.6951,1.0000
1762170922.8537,1.0000
1762170923.0328,1.0000
1762170923.1875,1.0000
1762170923.3516,1.0000
1762170923.5252,0.0000
1762170923.6872,1.0000
1762170923.8399,1.0000
1762170923.9991,1.0000
1762170924.1761,2.0000
1762170924.3320,1.0000
1762170924.4902,2.0000
1762170924.6661,1.0000
1762170924.8229,2.0000
1762170924.9978,1.0000
1762170925.1374,1.0000
1762170925.3155,1.0000
1762170925.4699,2.0000
1762170925.6468,3.0000
1762170925.8136,2.0000
1762170925.9570,3.0000
1762170926.1446,0.0000
1762170926.2895,0.0000
1762170926.4679,0.0000
1762170926.6227,0.0000
1762170926.7789,0.0000
1762170926.9555,0.0000
1762170927.1212,0.0000
1762170927.2781,0.0000
1762170927.4337,0.0000
1762170927.6056,0.0000
1762170927.7808,0.0000
1762170927.9341,0.0000
1762170928.0872,0.0000
1762170928.2589,0.0000
1762170928.4154,0.0000
1762170928.5972,0.0000
1762170928.7505,0.0000
1762170928.9025,0.0000
1762170929.0918,1.0000
1762170929.2475,1.0000
1762170929.4030,0.0000
1762170929.5790,0.0000
1762170929.7324,1.0000
1762170929.9086,0.0000
1762170930.0752,1.0000
1762170930.2212,3.0000
1762170930.3868,4.0000
1762170930.5579,2.0000
1762170930.7406,3.0000
1762170930.8843,2.0000
1762170931.0487,2.0000
1762170931.2164,3.0000
1762170931.3945,3.0000
1762170931.5445,3.0000
1762170931.7286,3.0000
1762170931.8881,3.0000
1762170932.0345,3.0000
1762170932.2006,3.0000
1762170932.3801,4.0000
1762170932.5298,4.0000
1762170932.6900,3.0000
1762170932.8664,2.0000
1762170933.0233,1.0000
1762170933.1998,1.0000
1762170933.3535,1.0000
1762170933.5067,1.0000
1762170933.6883,1.0000
1762170933.8561,1.0000
1762170934.0104,0.0000
1762170934.1636,1.0000
1762170934.3482,1.0000
1762170934.5011,1.0000
1762170934.6553,0.0000
1762170934.8357,0.0000
1762170934.9899,0.0000
1762170935.1666,0.0000
1762170935.3209,0.0000
1762170935.5009,0.0000
1762170935.6525,0.0000
1762170935.8065,0.0000
1762170935.9871,0.0000
1762170936.1478,0.0000
1762170936.3220,0.0000
1762170936.4742,0.0000
1762170936.6517,0.0000
1762170936.8041,0.0000
1762170936.9573,0.0000
1762170937.1275,0.0000
1762170937.3050,0.0000
1762170937.4695,0.0000
1762170937.6244,0.0000
1762170937.7776,0.0000
1762170937.9545,0.0000
1762170938.1090,0.0000
1762170938.2894,0.0000
1762170938.4406,0.0000
1762170938.6047,0.0000
1762170938.7855,0.0000
1762170938.9549,0.0000
1762170939.1131,0.0000
1762170939.2662,0.0000
1762170939.4463,0.0000
1762170939.6077,0.0000
1762170939.7620,0.0000
1762170939.9307,0.0000
1762170940.0945,0.0000
1762170940.2724,0.0000
1762170940.4265,0.0000
1762170940.6044,0.0000
1762170940.7482,0.0000
1762170940.9200,0.0000
1762170941.0848,0.0000
1762170941.2644,0.0000
1762170941.4194,0.0000
1762170941.5961,0.0000
1762170941.7501,0.0000
1762170941.9174,0.0000
1762170942.0713,0.0000
1762170942.2480,0.0000
1762170942.4237,0.0000
1762170942.5863,0.0000
1762170942.7476,0.0000
1762170942.9116,0.0000
1762170943.0688,0.0000
1762170943.2476,0.0000
1762170943.4011,0.0000
1762170943.5603,0.0000
1762170943.7409,0.0000
1762170943.8925,0.0000
1762170944.0714,0.0000
1762170944.2276,0.0000
1762170944.4045,0.0000
1762170944.5584,0.0000
1762170944.7157,0.0000
1762170944.8815,0.0000
1762170945.0524,0.0000
1762170945.2266,0.0000
1762170945.3785,0.0000
1762170945.5434,0.0000
1762170945.7172,0.0000
1762170945.8723,0.0000
1762170946.0495,0.0000
1762170946.2035,0.0000
1762170946.3883,0.0000
1762170946.5387,0.0000
1762170946.7010,0.0000
1762170946.8626,0.0000
1762170947.0316,0.0000
1762170947.2002,0.0000
1762170947.3621,0.0000
1762170947.5177,0.0000
1762170947.6912,0.0000
1762170947.8513,0.0000
1762170948.0208,0.0000
1762170948.1907,0.0000
1762170948.3508,0.0000
1762170948.5168,0.0000
1762170948.6892,0.0000
1762170948.8483,0.0000
1762170949.0101,0.0000
1762170949.1666,0.0000
1762170949.3358,0.0000
1762170949.5007,0.0000
1762170949.6676,0.0000
1762170949.8370,0.0000
1762170949.9967,0.0000
1762170950.1630,0.0000
1762170950.3320,0.0000
1762170950.4944,0.0000
1762170950.6664,0.0000
1762170950.8204,0.0000
1762170950.9959,0.0000
1762170951.1540,0.0000
1762170951.3111,0.0000
1762170951.4905,0.0000
1762170951.6435,0.0000
1762170951.8215,0.0000
1762170951.9766,0.0000
1762170952.1543,0.0000
1762170952.3089,0.0000
1762170952.4636,0.0000
1762170952.6408,0.0000
1762170952.8025,0.0000
1762170952.9578,0.0000
1762170953.1273,0.0000
1762170953.2808,0.0000
1762170953.4571,0.0000
1762170953.6133,0.0000
1762170953.7914,0.0000
1762170953.9460,0.0000
1762170954.1248,0.0000
1762170954.2779,0.0000
1762170954.4317,0.0000
1762170954.6104,0.0000
1762170954.7653,0.0000
1762170954.9429,0.0000
1762170955.0970,1.0000
1762170955.2783,2.0000
1762170955.4303,0.0000
1762170955.6093,0.0000
1762170955.7652,0.0000
1762170955.9244,1.0000
1762170956.1016,1.0000
1762170956.2610,1.0000
1762170956.4147,1.0000
1762170956.5805,2.0000
1762170956.7607,3.0000
1762170956.9136,2.0000
1762170957.0677,4.0000
1762170957.2389,3.0000
1762170957.3968,3.0000
1762170957.5776,3.0000
1762170957.7307,2.0000
1762170957.8876,1.0000
1762170958.0640,1.0000
1762170958.2186,1.0000
1762170958.3856,1.0000
1762170958.5392,0.0000
1762170958.7128,0.0000
1762170958.8654,0.0000
1762170959.0415,0.0000
1762170959.1957,0.0000
1762170959.3761,0.0000
1762170959.5310,0.0000
1762170959.6833,0.0000
1762170959.8636,0.0000
1762170960.0135,0.0000
1762170960.1913,0.0000
1762170960.3501,0.0000
1762170960.5041,0.0000
1762170960.6845,0.0000
1762170960.8367,0.0000
1762170961.0152,0.0000
1762170961.1717,0.0000
1762170961.3440,0.0000
1762170961.4911,0.0000
1762170961.6596,0.0000
1762170961.8317,0.0000
1762170961.9857,0.0000
1762170962.1639,0.0000
1762170962.3176,0.0000
1762170962.4709,0.0000
1762170962.6479,0.0000
1762170962.8030,0.0000
1762170962.9801,0.0000
1762170963.1348,0.0000
1762170963.3141,0.0000
1762170963.4694,0.0000
1762170963.6229,0.0000
1762170963.7935,0.0000
1762170963.9708,0.0000
1762170964.1129,0.0000
1762170964.2905,0.0000
1762170964.4459,0.0000
1762170964.6233,0.0000
1762170964.7782,0.0000
1762170964.9555,0.0000
1762170965.1117,0.0000
1762170965.2658,1.0000
1762170965.4436,0.0000
1762170965.6033,0.0000
1762170965.7565,0.0000
1762170965.9345,0.0000
1762170966.0922,0.0000
1762170966.2672,0.0000
1762170966.4152,0.0000
1762170966.5923,0.0000
1762170966.7602,0.0000
1762170966.9148,0.0000
1762170967.0914,0.0000
1762170967.2470,0.0000
1762170967.3996,0.0000
1762170967.5796,0.0000
1762170967.7332,0.0000
1762170967.8884,0.0000
1762170968.0666,0.0000
1762170968.2252,0.0000
1762170968.3795,0.0000
1762170968.5562,0.0000
1762170968.7119,0.0000
1762170968.8900,0.0000
1762170969.0446,0.0000
1762170969.2248,0.0000
1762170969.3736,0.0000
1762170969.5497,0.0000
1762170969.7060,0.0000
1762170969.8844,0.0000
1762170970.0389,0.0000
1762170970.1898,0.0000
1762170970.3610,0.0000
1762170970.5392,0.0000
1762170970.6932,0.0000
1762170970.8720,0.0000
1762170971.0204,0.0000
1762170971.1979,0.0000
1762170971.3528,0.0000
1762170971.5313,0.0000
1762170971.6879,0.0000
1762170971.8427,0.0000
1762170972.0223,0.0000
1762170972.1775,0.0000
1762170972.3536,0.0000
1762170972.5074,0.0000
1762170972.6875,0.0000
1762170972.8423,0.0000
1762170972.9950,0.0000
1762170973.1748,0.0000
1762170973.3305,0.0000
1762170973.5095,0.0000
1762170973.6522,0.0000
1762170973.8320,0.0000
1762170973.9876,0.0000
1762170974.1593,0.0000
1762170974.3126,0.0000
1762170974.4906,0.0000
1762170974.6446,0.0000
1762170974.8250,0.0000
1762170974.9790,0.0000
1762170975.1552,0.0000
1762170975.3111,0.0000
1762170975.4884,0.0000
1762170975.6427,0.0000
1762170975.7966,0.0000
1762170975.9764,0.0000
1762170976.1303,0.0000
1762170976.3069,0.0000
1762170976.4621,0.0000
1762170976.6404,0.0000
1762170976.7931,0.0000
1762170976.9741,0.0000
1762170977.1275,0.0000
1762170977.3070,0.0000
1762170977.4502,0.0000
1762170977.6304,0.0000
1762170977.7839,0.0000
1762170977.9624,0.0000
1762170978.1167,0.0000
1762170978.2939,0.0000
1762170978.4495,0.0000
1762170978.6082,0.0000
1762170978.7855,0.0000
1762170978.9407,0.0000
1762170979.0955,0.0000
1762170979.2752,0.0000
1762170979.4273,0.0000
1762170979.6051,0.0000
1762170979.7594,0.0000
1762170979.9370,0.0000
1762170980.0981,0.0000
1762170980.2606,0.0000
1762170980.4132,0.0000
1762170980.5811,0.0000
1762170980.7424,0.0000
1762170980.9227,0.0000
1762170981.0754,0.0000
1762170981.2307,0.0000
1762170981.4209,0.0000
1762170981.5740,0.0000
1762170981.7264,0.0000
1762170981.9046,0.0000
1762170982.0532,0.0000
1762170982.2329,0.0000
1762170982.3838,0.0000
1762170982.5612,0.0000
1762170982.7267,0.0000
1762170982.9039,0.0000
1762170983.0611,0.0000
1762170983.2311,0.0000
1762170983.3857,0.0000
1762170983.5650,0.0000
1762170983.7193,0.0000
1762170983.8976,0.0000
1762170984.0528,0.0000
1762170984.2049,0.0000
1762170984.3843,0.0000
1762170984.5376,0.0000
1762170984.7168,0.0000
1762170984.8896,0.0000
1762170985.0441,0.0000
1762170985.1987,0.0000
1762170985.3830,0.0000
1762170985.5408,0.0000
1762170985.6943,0.0000
1762170985.8721,0.0000
1762170986.0415,0.0000
1762170986.1962,0.0000
1762170986.3769,0.0000
1762170986.5285,0.0000
1762170986.6826,0.0000
1762170986.8644,0.0000
1762170987.0196,0.0000
1762170987.1978,0.0000
1762170987.3526,0.0000
1762170987.5159,0.0000
1762170987.6959,0.0000
1762170987.8483,0.0000
1762170988.0282,0.0000
1762170988.1819,0.0000
1762170988.3371,0.0000
1762170988.5178,0.0000
1762170988.6695,0.0000
1762170988.8470,0.0000
1762170988.9945,0.0000
1762170989.1737,0.0000
1762170989.3351,0.0000
1762170989.4885,0.0000
1762170989.6674,0.0000
1762170989.8222,0.0000
1762170990.0024,0.0000
1762170990.1569,0.0000
1762170990.3161,0.0000
1762170990.4943,0.0000
1762170990.6471,0.0000
1762170990.8263,0.0000
1762170990.9804,0.0000
1762170991.1604,0.0000
1762170991.3190,0.0000
1762170991.4715,0.0000
1762170991.6491,0.0000
1762170991.8031,0.0000
1762170991.9812,0.0000
1762170992.1360,0.0000
1762170992.3144,0.0000
1762170992.4684,0.0000
1762170992.6451,0.0000
1762170992.8016,0.0000
1762170992.9797,0.0000
1762170993.1424,0.0000
1762170993.2982,0.0000
1762170993.4775,0.0000
1762170993.6306,0.0000
1762170993.8019,0.0000
1762170993.9557,0.0000
1762170994.1250,0.0000
1762170994.3051,0.0000
1762170994.4592,0.0000
1762170994.6215,0.0000
1762170994.8006,0.0000
1762170994.9533,0.0000
1762170995.1131,0.0000
1762170995.2919,0.0000
1762170995.4515,0.0000
1762170995.6054,0.0000
1762170995.7801,0.0000
1762170995.9462,0.0000
1762170996.1018,0.0000
1762170996.2802,0.0000
1762170996.4412,0.0000
1762170996.6046,0.0000
1762170996.7598,0.0000
1762170996.9373,0.0000
1762170997.1076,0.0000
1762170997.2735,0.0000
1762170997.4276,0.0000
1762170997.6028,0.0000
1762170997.7549,0.0000
1762170997.9324,0.0000
1762170998.0876,0.0000
1762170998.2436,0.0000
1762170998.4197,0.0000
1762170998.5849,0.0000
1762170998.7438,0.0000
1762170998.9147,0.0000
1762170999.0643,3.0000
1762170999.2417,3.0000
1762170999.4096,2.0000
1762170999.5635,3.0000
1762170999.7416,2.0000
1762170999.8982,0.0000
1762171000.0530,0.0000
1762171000.2177,0.0000
1762171000.3847,0.0000
1762171000.5649,0.0000
1762171000.7087,0.0000
1762171000.8856,0.0000
1762171001.0478,0.0000
1762171001.2027,0.0000
1762171001.3644,0.0000
1762171001.5330,0.0000
1762171001.6898,0.0000
1762171001.8489,0.0000
1762171002.0346,0.0000
1762171002.1877,0.0000
1762171002.3567,0.0000
1762171002.5127,0.0000
1762171002.6677,0.0000
1762171002.8456,0.0000
1762171002.9985,0.0000
1762171003.1778,0.0000
1762171003.3292,1.0000
1762171003.5083,1.0000
1762171003.6622,1.0000
1762171003.8173,0.0000
1762171003.9793,1.0000
1762171004.1485,1.0000
1762171004.3076,2.0000
1762171004.4758,2.0000
1762171004.6394,2.0000
1762171004.7972,2.0000
1762171004.9750,3.0000
1762171005.1443,3.0000
1762171005.2970,3.0000
1762171005.4543,4.0000
1762171005.6141,4.0000
1762171005.7924,4.0000
1762171005.9464,4.0000
1762171006.1246,3.0000
1762171006.2781,3.0000
1762171006.4328,4.0000
1762171006.6120,3.0000
1762171006.7656,2.0000
1762171006.9228,0.0000
1762171007.0875,2.0000
1762171007.2665,2.0000
1762171007.4202,1.0000
1762171007.5848,2.0000
1762171007.7642,1.0000
1762171007.9211,2.0000
1762171008.0981,2.0000
1762171008.2521,2.0000
1762171008.4187,2.0000
1762171008.5812,1.0000
1762171008.7611,0.0000
1762171008.9130,0.0000
1762171009.0917,0.0000
1762171009.2435,0.0000
1762171009.4195,0.0000
1762171009.5746,0.0000
1762171009.7534,0.0000
1762171009.9080,0.0000
1762171010.0621,0.0000
1762171010.2391,0.0000
1762171010.3955,0.0000
1762171010.5543,0.0000
1762171010.7175,0.0000
1762171010.8904,0.0000
1762171011.0644,0.0000
1762171011.2179,0.0000
1762171011.3756,0.0000
1762171011.5557,0.0000
1762171011.7151,0.0000
1762171011.8704,0.0000
1762171012.0520,0.0000
1762171012.2157,0.0000
1762171012.3695,0.0000
1762171012.5486,0.0000
1762171012.6996,0.0000
1762171012.8760,0.0000
1762171013.0460,0.0000
1762171013.2001,0.0000
1762171013.3773,0.0000
1762171013.5315,0.0000
1762171013.7074,0.0000
1762171013.8785,0.0000
1762171014.0439,0.0000
1762171014.2029,0.0000
1762171014.3586,0.0000
1762171014.5175,0.0000
1762171014.6974,0.0000
1762171014.8638,0.0000
1762171015.0181,0.0000
1762171015.1974,0.0000
1762171015.3530,0.0000
1762171015.5116,0.0000
1762171015.6812,0.0000
1762171015.8385,0.0000
1762171016.0169,0.0000
1762171016.1818,0.0000
1762171016.3355,0.0000
1762171016.4906,0.0000
1762171016.6569,0.0000
1762171016.8337,0.0000
1762171016.9894,0.0000
1762171017.1517,0.0000
1762171017.3133,0.0000
1762171017.4886,0.0000
1762171017.6495,0.0000
1762171017.8171,0.0000
1762171017.9916,0.0000
1762171018.1544,0.0000
1762171018.3227,0.0000
1762171018.4743,0.0000
1762171018.6310,0.0000
1762171018.8106,0.0000
1762171018.9650,0.0000
1762171019.1434,0.0000
1762171019.2948,0.0000
1762171019.4652,0.0000
1762171019.6337,0.0000
1762171019.7892,0.0000
1762171019.9669,0.0000
1762171020.1176,0.0000
1762171020.2831,0.0000
1762171020.4642,0.0000
1762171020.6133,0.0000
1762171020.7847,0.0000
1762171020.9449,0.0000
1762171021.1212,0.0000
1762171021.2703,0.0000
1762171021.4455,0.0000
1762171021.6069,0.0000
1762171021.7616,0.0000
1762171021.9419,1.0000
1762171022.0950,1.0000
1762171022.2675,2.0000
1762171022.4219,2.0000
1762171022.6005,2.0000
1762171022.7636,2.0000
1762171022.9352,3.0000
1762171023.0829,3.0000
1762171023.2664,2.0000
1762171023.4213,2.0000
1762171023.5736,4.0000
1762171023.7507,3.0000
1762171023.9234,4.0000
1762171024.0757,4.0000
1762171024.2555,5.0000
1762171024.4102,5.0000
1762171024.5893,4.0000
1762171024.7423,4.0000
1762171024.9176,5.0000
1762171025.0697,5.0000
1762171025.2260,5.0000
1762171025.4053,4.0000
1762171025.5597,5.0000
1762171025.7366,4.0000
1762171025.8931,5.0000
1762171026.0701,4.0000
1762171026.2251,4.0000
1762171026.4035,5.0000
